shortcode;url;likes;comments;tags;
Be1fm_jj_Sl;https://instagram.fbru2-1.fna.fbcdn.net/vp/f1d4fb78521e6ae26935ade8590ca387/5C0CD7FD/t51.2885-15/e35/27576625_166791797289928_7822497792462422016_n.jpg;1127219;6327;outdoor,water,person,ground,beach,shore;
BevmLwaDhF8;https://instagram.fbru2-1.fna.fbcdn.net/vp/b21ca2cd4d03fabce18e1366f3d3c6c9/5C38F7A2/t51.2885-15/e35/26865629_188188551937426_4059233819775991808_n.jpg;1760356;17162;dog,looking,close,staring;
BfENGEQDC9l;https://instagram.fbru2-1.fna.fbcdn.net/vp/29ca2bf8fcd9089f3a6aed6888fdee48/5C0B08C7/t51.2885-15/e35/27578377_162615034391728_8206699500606062592_n.jpg;832073;8467;dog,ground,brown,animal,mammal,accessory;
Be8n_KyhNVV;https://instagram.fbru2-1.fna.fbcdn.net/vp/794cd534fa253e238de74f2ab61b2768/5C364CA8/t51.2885-15/e35/27577230_188697325060208_1911282763370070016_n.jpg;617197;6554;person,tree,outdoor,plant,palm;
BfEGrD5jRnn;https://instagram.fbru2-1.fna.fbcdn.net/vp/24684a67679b3880b08687be98c7aeaa/5BFA8B51/t51.2885-15/e35/27892000_973424056154734_4665588613906432000_n.jpg;1120435;7707;tree,outdoor,bicycle;
BfHCNOQj4KY;https://instagram.fbru2-1.fna.fbcdn.net/vp/902f91f5aaad44dd15d01f23c3ed2bec/5C14B85A/t51.2885-15/e35/27574810_187716698665820_7746901338646118400_n.jpg;697927;6010;person,woman;
Be-9lgrDxrm;https://instagram.fbru2-1.fna.fbcdn.net/vp/786d3a72b6ed60c3af674d6612002f34/5C00FBDE/t51.2885-15/e35/27892979_1586941844692710_1919804734399578112_n.jpg;416665;3554;person,green;
Be_P6uMhd62;https://instagram.fbru2-1.fna.fbcdn.net/vp/6d72de1632f1ad1357743d095ef35d23/5C01FB40/t51.2885-15/e35/27893728_187888488474687_8517318948566335488_n.jpg;590815;5490;person,outdoor,sport,dancer,decorated;
BfHZtqyD6Hk;https://instagram.fbru2-1.fna.fbcdn.net/vp/28baafb0a9568c0c1094b62b9f0bb3fb/5C053A71/t51.2885-15/e35/27581129_353778528471387_4344008327802388480_n.jpg;630743;4598;indoor,red,bed,stuffed,cloth;
BfHfTqDDx4a;https://instagram.fbru2-1.fna.fbcdn.net/vp/1aebf13c5c9ef421d2f25a02088405a3/5BFDE007/t51.2885-15/e35/27581466_172345650049306_6387385082398638080_n.jpg;779583;4647;motorcycle,old,vintage,bicycle;
BfBoh7QDVrM;https://instagram.fbru2-1.fna.fbcdn.net/vp/288cd0cf4060b22f2030903f0958aac8/5C370AF9/t51.2885-15/e35/27581382_704148919973147_6343752458098966528_n.jpg;925226;16284;sky,outdoor,snow,people,group,skiing,ski slope,several;
Be4mGQgjG8e;https://instagram.fbru2-1.fna.fbcdn.net/vp/0db16d988bd68eb1ce91913ea1372f53/5BF94200/t51.2885-15/e35/26869466_2049786008631270_541239284582055936_n.jpg;601393;6976;person;
BfJ5dXOheZx;https://instagram.fbru2-1.fna.fbcdn.net/vp/53b8bad8caca4132ca342cac27e971b0/5C03E9BD/t51.2885-15/e35/28150847_443289822756921_8441694555987771392_n.jpg;816824;5710;person,sitting,older;
BfME1r-B4G1;https://instagram.fbru2-1.fna.fbcdn.net/vp/6204472ef416a50dac5718d21a8e6ec9/5BF45F87/t51.2885-15/e35/27580899_387777258352822_325029033173581824_n.jpg;1007441;12080;pizza,food,dish,cheese,slice,piece,surface,fresh;
Bfb7c6MjtLy;https://instagram.fbru2-1.fna.fbcdn.net/vp/c3154f6b2e8294dedca260cd4f58ade9/5C000F62/t51.2885-15/e35/27877773_1824054550960840_7036453510971392000_n.jpg;579896;4252;grass,sport;
BfKCICQj2hX;https://instagram.fbru2-1.fna.fbcdn.net/vp/64d4b4b74e47b262bf6ee584ad9c2c6c/5C029026/t51.2885-15/e35/27581629_191282541463821_8909679106002518016_n.jpg;1455749;10725;outdoor,sky,mountain,ground,nature,dirt,desert,people;
BfRfsx2ja2H;https://instagram.fbru2-1.fna.fbcdn.net/vp/e6d03f57e79001e60702a3f7b7a81f84/5C3B8460/t51.2885-15/e35/27878017_1666505516725884_6322739833114460160_n.jpg;1185834;20127;sky,sidewalk,different;
BfOop11hURk;https://instagram.fbru2-1.fna.fbcdn.net/vp/ab8bfad17720d0b67d800a645ce5eaba/5C38628A/t51.2885-15/e35/27580464_152950542073250_6264896918673948672_n.jpg;640977;10336;indoor,cloth,several,decorated,colored;
BfcBQkrDiMA;https://instagram.fbru2-1.fna.fbcdn.net/vp/c05e673ad1dce50289b00f0c2bfe0840/5C38D7C7/t51.2885-15/e35/27891483_2024072087837712_1925240286095605760_n.jpg;660807;6565;;
BfHrDvCDuzC;https://instagram.fbru2-1.fna.fbcdn.net/vp/370366563647cee8a87a8f03453e8baa/5C044044/t51.2885-15/e35/27880511_166981563945681_5478322213016829952_n.jpg;1077293;9515;sky,outdoor,group,mammal,day;
BfeMCWxAT_e;https://instagram.fbru2-1.fna.fbcdn.net/vp/9029fd711773297483c38f5cd0c9cd75/5C0C33CF/t51.2885-15/e35/27880664_2054289404855952_5135691519100977152_n.jpg;688943;6433;person,dish;
BfluIZBDs0B;https://instagram.fbru2-1.fna.fbcdn.net/vp/b7829f1915232fdf2140532bfacc33e6/5C086D4F/t51.2885-15/e35/28436216_180839432526199_4940275171467460608_n.jpg;1107978;77958;person;
Bfg9MGGhlLu;https://instagram.fbru2-1.fna.fbcdn.net/vp/ac34edf2044d8a6cee71ed6be22014a6/5C17C6B7/t51.2885-15/e35/28157684_565061453855993_4607174365736337408_n.jpg;605396;8764;snow,outdoor,person,sky,wearing,jacket,slope;
BfjinXkjzYu;https://instagram.fbru2-1.fna.fbcdn.net/vp/73ea6e40bd68f738ccc037debf8899d2/5C0A335C/t51.2885-15/e35/27892932_583607872031361_2532875212408487936_n.jpg;1491520;28721;cat,domestic cat;
BfsF5isDd32;https://instagram.fbru2-1.fna.fbcdn.net/vp/879da37a485f5da0e3a5358fdb1f163a/5BFDA354/t51.2885-15/e35/28153016_149095999091459_7225454156717228032_n.jpg;1482470;15668;dog,mammal;
Bfra8rWjZL4;https://instagram.fbru2-1.fna.fbcdn.net/vp/36eac2c7a8c6b101f35e9d54c87980b9/5BF6B59E/t51.2885-15/e35/27894188_150088839019069_1461789297400086528_n.jpg;733109;4571;accordion;
BfrTSyEhTSx;https://instagram.fbru2-1.fna.fbcdn.net/vp/0854b319113ea3a731c1432d00ff4051/5BFA64F6/t51.2885-15/e35/28157701_269240293612146_1757543477001846784_n.jpg;550466;5039;person,wall;
Bfe3EQEjs-L;https://instagram.fbru2-1.fna.fbcdn.net/vp/cf835dbd53b091cd1a0b9687698a02ae/5C0B4087/t51.2885-15/e35/27879317_108868129942452_3490173399202791424_n.jpg;835565;6174;floor,abstract,blur;
BfejKMADrrw;https://instagram.fbru2-1.fna.fbcdn.net/vp/84d93effd28839d04cd505294ce41d29/5C038F53/t51.2885-15/e35/27891824_153285978655016_8965584118314172416_n.jpg;501723;4145;outdoor,sport,water sport,jumping,different,several;
Bfrta5HDIw7;https://instagram.fbru2-1.fna.fbcdn.net/vp/cbeb146662b95709f485cd3fd40e4be9/5BFC150A/t51.2885-15/e35/28151536_417266295381741_5679318775434838016_n.jpg;1975610;11015;sky,water,outdoor,beach,shore,nature;
BfgzgfYhdrT;https://instagram.fbru2-1.fna.fbcdn.net/vp/c9a6440a05aa1f58afe7058b209aab13/5BF41156/t51.2885-15/e35/28156541_1107627266043890_2007777557386100736_n.jpg;569974;5665;grass,outdoor,tree,person,field;
Bft5CSOh0tm;https://instagram.fbru2-1.fna.fbcdn.net/vp/6f90af91790c6f315923713277037e83/5C3A26B7/t51.2885-15/e35/28154670_1347242648755551_3596834320678912000_n.jpg;960711;6476;water,sky,outdoor,person,lake,boat;
BfwI37DBbjf;https://instagram.fbru2-1.fna.fbcdn.net/vp/78280377e92b35fe486701696194a78f/5C3B82F7/t51.2885-15/e35/28153861_1586953414751136_9085699531651153920_n.jpg;780132;15530;indoor,building,window,colorful,colored;
Bf7COn3DZ_g;https://instagram.fbru2-1.fna.fbcdn.net/vp/9192f0f7d9b33e328557650d2ad40270/5C158117/t51.2885-15/e35/28157892_1996889093971631_2062915939510255616_n.jpg;784523;9845;person,man,clothing,suit,standing,necktie,posing,dressed;
BftzbcEBtLI;https://instagram.fbru2-1.fna.fbcdn.net/vp/b9c5a5b8dd7f3bb0d167ec2a9add40a2/5C1B613F/t51.2885-15/e35/28150945_1773424036300241_1587704028983197696_n.jpg;811290;4795;person,crowd;
Bf9x9bHjKFg;https://instagram.fbru2-1.fna.fbcdn.net/vp/6c7b3afbf0b1b371aa4103e8184e1b94/5C023F25/t51.2885-15/e35/28751777_963901937103599_7346923768947671040_n.jpg;843533;5536;sky,outdoor,day;
Bf93opWDwYH;https://instagram.fbru2-1.fna.fbcdn.net/vp/aa1506fa322b69b2289a639eec8590ab/5BF83318/t51.2885-15/e35/28156491_297632824101208_7765735861160771584_n.jpg;750268;6791;outdoor;
Bf1gJQMhfLk;https://instagram.fbru2-1.fna.fbcdn.net/vp/38eb65e0b475d06c0b78149ddab8857a/5BFBEC85/t51.2885-15/e35/28155565_217817388771947_1740824234470408192_n.jpg;907413;8804;beach,outdoor,person,ground,woman,sand,swimsuit,lady,beautiful,shore;
Bf9mZ4njrOQ;https://instagram.fbru2-1.fna.fbcdn.net/vp/f643b2cce85387c0b4ac28b8138d235a/5C16D652/t51.2885-15/e35/28434547_1113614052108663_1973801956598087680_n.jpg;1203668;8415;nature,outdoor,wave,dark;
BfuGFRdDWuT;https://instagram.fbru2-1.fna.fbcdn.net/vp/68e7835226008eceb66f26f47e5c598d/5BF5082F/t51.2885-15/e35/28157898_208973159838189_8980389390274527232_n.jpg;650838;9125;person,sitting,animal,bird,parrot;
Bf1s_NThHZY;https://instagram.fbru2-1.fna.fbcdn.net/vp/ed3c9a1b4f0ffff1a81114f33c2c381a/5BF81D77/t51.2885-15/e35/28151737_154910251887212_5250968772038098944_n.jpg;1052368;7151;mountain,water,snow,outdoor,nature,water sport,lake;
BgPsLREj2Wv;https://instagram.fbru2-1.fna.fbcdn.net/vp/f266519681f6f85c53de57a20cde09e6/5C39C806/t51.2885-15/e35/28433716_193709361228318_5180049434527924224_n.jpg;1553228;13030;nature,valley,canyon,pink,outdoor;
Bf_-ccbBnIq;https://instagram.fbru2-1.fna.fbcdn.net/vp/3d571e46deacd55ae103ba8121b49e5b/5C09C867/t51.2885-15/e35/28427972_193523124741663_4610014481580294144_n.jpg;694987;4208;sky,outdoor;
BgR03OSDZ0V;https://instagram.fbru2-1.fna.fbcdn.net/vp/bcd5533eed97c3c3f8eb1270202176d6/5C0BCDE0/t51.2885-15/e35/28434609_1787674144868466_1851046980915036160_n.jpg;924608;7201;yellow,colorful;
BgAFMnaj7Tq;https://instagram.fbru2-1.fna.fbcdn.net/vp/856c1d23d7a48c022e1e4c15c1dff997/5C0B004F/t51.2885-15/e35/28763332_2016486445341907_1354373763054960640_n.jpg;1098620;11156;sky,water,outdoor,beach,ocean,colorful,wave,shore,distance;
BgPedqhjV4f;https://instagram.fbru2-1.fna.fbcdn.net/vp/c7663b4089184ba3c461948e9a32113f/5BFB0333/t51.2885-15/e35/28430451_618315691839402_1923381763552313344_n.jpg;764498;7769;dog,indoor,brown,black,mammal;
BgExT8FB8c5;https://instagram.fbru2-1.fna.fbcdn.net/vp/42b9492ab84d876e4d38c48777109482/5BF5D13E/t51.2885-15/e35/28751871_175233646617373_9054477043554582528_n.jpg;514187;7298;wearing,man,person,hat,clothing,jacket,black,white,posing,dressed,staring;
BgHx-4qhyM7;https://instagram.fbru2-1.fna.fbcdn.net/vp/0758e0b78000edb28402a8e7e2b5c1f7/5BFD898C/t51.2885-15/e35/28428755_182002132578864_2053331535305637888_n.jpg;1084442;18618;outdoor,ground,sky,way,sidewalk,scene,colorful;
BgPjVw6DJvD;https://instagram.fbru2-1.fna.fbcdn.net/vp/93894e85dceb587ae16e228e19311df4/5C095EE0/t51.2885-15/e35/28436002_1541498732569967_4949266651141898240_n.jpg;659838;4529;colorful,decorated,dressed;
BgRu8iwjxMf;https://instagram.fbru2-1.fna.fbcdn.net/vp/05f6f1608ddb36841e39a31472df8b50/5BF97DC2/t51.2885-15/e35/28434229_657368194654376_4831514951581433856_n.jpg;830721;7718;carrot,orange;
BgAUC2iDoOo;https://instagram.fbru2-1.fna.fbcdn.net/vp/085202344fc94738f25a39cb777f6665/5C0904F5/t51.2885-15/e35/28433007_1621877451215005_4213003020591431680_n.jpg;1552234;14668;water,outdoor,mountain,man,person,nature,shore;
BgrPTqEBAJT;https://instagram.fbru2-1.fna.fbcdn.net/vp/c58c84eb525ee6a4139cd7081031e203/5BFE71D9/t51.2885-15/e35/29087573_181926039278946_5966709081753255936_n.jpg;1486494;18072;indoor,wearing,stuffed,cloth,bed,brown,hat,blue,dressed;
BgR8qW1jbv5;https://instagram.fbru2-1.fna.fbcdn.net/vp/d1b2c01fd2886a90490148e720135456/5BFC0412/t51.2885-15/e35/28752551_151094132251408_8689739882383278080_n.jpg;1081431;9565;sky,outdoor,person,day;
BgmG57Ej4GM;https://instagram.fbru2-1.fna.fbcdn.net/vp/be827d529c7cf2f4ac076482310707c5/5C36C4F0/t51.2885-15/e35/29095536_204056750359390_8621102826069688320_n.jpg;1344863;14465;grass,outdoor,sky;
Bgos3y1hHml;https://instagram.fbru2-1.fna.fbcdn.net/vp/8a9afb7ba2ac03897def7cafd7190e54/5C0255DB/t51.2885-15/e35/29089959_178942059567108_8025768668912680960_n.jpg;1006048;9622;snow,outdoor,nature,ice,slope,ski slope,day;
BgkObEEjaQF;https://instagram.fbru2-1.fna.fbcdn.net/vp/07c8ce3a937f2226ed73d3a4b79a151d/5C3A6461/t51.2885-15/e35/29089015_174676626667408_7073313903853174784_n.jpg;1268628;9757;sky,outdoor,water,sea;
BghifhaDIGy;https://instagram.fbru2-1.fna.fbcdn.net/vp/3beac708bee7b7e39b0e1c8772c6fe77/5BFC3CCF/t51.2885-15/e35/28766144_1487652824690117_5929392945596727296_n.jpg;788781;4855;outdoor,grass,field,grassy;
BgkIXbajrLL;https://instagram.fbru2-1.fna.fbcdn.net/vp/e505326d0e4041ff518c926df4140475/5BFC5DA3/t51.2885-15/e35/28763608_152561305415651_6929213314371158016_n.jpg;1186210;6959;outdoor,sky,day;
BgjiXZZhkIQ;https://instagram.fbru2-1.fna.fbcdn.net/vp/966894e3f917423af36ea263c23fcd01/5BF4658F/t51.2885-15/e35/29088801_159042271441391_6220632337181310976_n.jpg;799153;5987;food,table,dish,soup;
BgZgVnGjA-X;https://instagram.fbru2-1.fna.fbcdn.net/vp/db635adebbb955007e624d744a55f30d/5C0AEFC2/t51.2885-15/e35/28754222_155982595090677_177797884979183616_n.jpg;832386;13904;sky,outdoor;
BghprMqjvmt;https://instagram.fbru2-1.fna.fbcdn.net/vp/5b225432a9de7732784cd55e7db4dbec/5C34BC04/t51.2885-15/e35/29094287_171418683510996_8572930021906186240_n.jpg;821574;6375;;
BgtqiStDcp-;https://instagram.fbru2-1.fna.fbcdn.net/vp/c4711e74c37a53d32c9ec10080ba6ac0/5C34B796/t51.2885-15/e35/29093397_376540216163722_3045100897689403392_n.jpg;926339;13206;person,sky,outdoor,crowd,people,group,event;
Bg2ChsJBRnz;https://instagram.fbru2-1.fna.fbcdn.net/vp/dec83b93f5f03a9347b6ff15d52e2d5b/5BFE72BB/t51.2885-15/e35/29092676_570059463352287_2117254779112521728_n.jpg;953946;5326;sky,person,orange,holding,yellow;
BgriDejhcAh;https://instagram.fbru2-1.fna.fbcdn.net/vp/0b88269eabef81c34aebf0975f05d24a/5BFF8E8D/t51.2885-15/e35/29415819_2041789256107119_3417553658370326528_n.jpg;985287;9241;mountain,valley,nature,canyon,outdoor,rock,rocky;
Bg2JV4vh2ir;https://instagram.fbru2-1.fna.fbcdn.net/vp/24ddd10fa05ea088323fb81ca958793c/5C03D77C/t51.2885-15/e35/29095419_1909661252409096_8506612131968319488_n.jpg;920415;5051;;
BgznqzmhIJ3;https://instagram.fbru2-1.fna.fbcdn.net/vp/db3c6abe011a5656e1a3d73881c6003e/5C186865/t51.2885-15/e35/29093563_1638213462963516_7763702898520752128_n.jpg;861664;5056;sky,outdoor,swing,outdoor object,day;
Bg4hn4OjlUM;https://instagram.fbru2-1.fna.fbcdn.net/vp/a418bfd5fbaf476dcdc27ff4adf37069/5C070E6E/t51.2885-15/e35/29416471_1986578671605282_3258563744417972224_n.jpg;942124;8183;sky,outdoor,field,clouds;
Bgz1qzgDo6P;https://instagram.fbru2-1.fna.fbcdn.net/vp/d809b09fb017d111ebdf1c38661c5554/5C1939E1/t51.2885-15/e35/29089277_1001604353322484_5545388196063346688_n.jpg;800108;6019;standing;
Bg1iYN4hhK2;https://instagram.fbru2-1.fna.fbcdn.net/vp/e6d0532a3645f06727e2caa99ae4cf65/5C074E75/t51.2885-15/e35/29404300_159380121418069_42480559452061696_n.jpg;847104;11456;person,outdoor,posing;
BgzvXKCD0oP;https://instagram.fbru2-1.fna.fbcdn.net/vp/1c361b3339300706236cdce96b811b49/5BF79798/t51.2885-15/e35/29403301_159980134621476_3050718968315641856_n.jpg;842483;5094;building,outdoor,street,bicycle,city,busy;
Bg2R6txjA-5;https://instagram.fbru2-1.fna.fbcdn.net/vp/92036eece5afa96a8010cc846db036f6/5C0C9C85/t51.2885-15/e35/29416894_250604845481057_7910167957693530112_n.jpg;927440;8302;sky,outdoor,tree,ground,plant,palm,sandy,day;
Bg9xk_fDbMQ;https://instagram.fbru2-1.fna.fbcdn.net/vp/6f2102f2192181f84fa51416dcef0019/5C02C9BC/t51.2885-15/e35/29095357_189988701728334_4888306762970562560_n.jpg;916035;11492;;
Bg7GxaxB2Oi;https://instagram.fbru2-1.fna.fbcdn.net/vp/8a3f717e4e4f22330f4f43ede9d34e7f/5C1A2C60/t51.2885-15/e35/29718049_2083436245222662_2062947675023605760_n.jpg;1352843;13155;bed,indoor,dog,mammal,laying,animal,white,blanket;
Bg9uT3FDsbY;https://instagram.fbru2-1.fna.fbcdn.net/vp/de9c2d1b45abd3204eeec906b97b0ce4/5C34C93C/t51.2885-15/e35/29401078_496225620773199_6213001047879712768_n.jpg;578196;5381;person,sky;
BhFsmETDrWi;https://instagram.fbru2-1.fna.fbcdn.net/vp/e2c829aa3f4aa96ae098f4dc703b7afd/5BFD1583/t51.2885-15/e35/29417489_358577954660719_7491071830703210496_n.jpg;890996;5785;dog,brown,animal,mammal,looking,standing,staring,close;
BhIEHxFBYKX;https://instagram.fbru2-1.fna.fbcdn.net/vp/e0a4b7f8e8190b58f26242b6660c0219/5C18F598/t51.2885-15/e35/29414752_576363692723210_2836826139526168576_n.jpg;902605;6196;;
BhH9c53By0f;https://instagram.fbru2-1.fna.fbcdn.net/vp/2d8cf52168826c9e57a199de955e9666/5C391C91/t51.2885-15/e35/29415222_2089070211313081_299887729141874688_n.jpg;894189;5162;sky,outdoor,nature,dune,sand,day;
BhMtZGhB7c1;https://instagram.fbru2-1.fna.fbcdn.net/vp/2791536f3f780aaa6817f3e9f64ac013/5C00CDD3/t51.2885-15/e35/29418131_289072738296094_5594776596230701056_n.jpg;668089;8159;person,wall,man,indoor;
BhKekNTDAf5;https://instagram.fbru2-1.fna.fbcdn.net/vp/93ba13b62e808821ae202841e15382f8/5C3743B5/t51.2885-15/e35/29740860_309552799444365_504164297954295808_n.jpg;2210847;20603;sky,outdoor,ground,dog,mountain;
BhFy0e8j1tY;https://instagram.fbru2-1.fna.fbcdn.net/vp/fad90c82714f62f3b391047b95116bb1/5C0AC49F/t51.2885-15/e35/29740469_155025271859990_5471595250554241024_n.jpg;727735;7205;colored;
BhFkrVShP34;https://instagram.fbru2-1.fna.fbcdn.net/vp/e443bbc6efb914dc843feb1066c88b1e/5BFD9381/t51.2885-15/e35/29402789_432668080488692_4455812150492921856_n.jpg;1568957;8400;tree,outdoor,surrounded,day,wooded;
BhaGQ59hvdw;https://instagram.fbru2-1.fna.fbcdn.net/vp/a5a670605400575d470ac0dae50170b8/5BFE44F7/t51.2885-15/e35/29717761_190141154936233_4888362730689396736_n.jpg;987050;7849;;
BhPk2BGBdYu;https://instagram.fbru2-1.fna.fbcdn.net/vp/1ce5b46a7c7894fde78fff3b774b706e/5C37A2BB/t51.2885-15/e35/29715552_970371126421466_6575142738839207936_n.jpg;1062169;16773;nature;
BhfBhoRDflQ;https://instagram.fbru2-1.fna.fbcdn.net/vp/999f0fc8158180cd7f65e49bc58236ce/5C0BC1A6/t51.2885-15/e35/30591171_142310966609564_6812307646058594304_n.jpg;1042014;14404;dog,indoor,sitting;
BhXniIkjbjC;https://instagram.fbru2-1.fna.fbcdn.net/vp/42d054151b90c70e0e6917c87d4ddf8d/5C0501DD/t51.2885-15/e35/30085022_179724876007400_7774851980786139136_n.jpg;917515;7758;person;
BhXaorWBSiU;https://instagram.fbru2-1.fna.fbcdn.net/vp/6a036c80031f91bfe488b504a2e72bf8/5C34FDE9/t51.2885-15/e35/30077770_2177873739189925_2322704230479036416_n.jpg;1055773;7875;dog,indoor,floor,laying,black,white,lying;
BhcNfv-jaiJ;https://instagram.fbru2-1.fna.fbcdn.net/vp/f58e980bddf9fac1c84c89822044c96b/5C05528E/t51.2885-15/e35/29739835_226138444799489_6181337320612954112_n.jpg;807667;11656;sky,ground,outdoor,swimming;
BhaM_2KDFaE;https://instagram.fbru2-1.fna.fbcdn.net/vp/cc60db50000e92475baa18eee2f704c1/5C36565E/t51.2885-15/e35/30078667_2078837772334965_7966982639783510016_n.jpg;820153;9751;floor,indoor,wall;
BhXhSs6Bt8x;https://instagram.fbru2-1.fna.fbcdn.net/vp/b7fb9087c239b7f7fb7314f7c0629992/5BF975B9/t51.2885-15/e35/29716386_363804400799750_9086925083389198336_n.jpg;677288;5410;sky,outdoor,person;
BhhnGsEBd-f;https://instagram.fbru2-1.fna.fbcdn.net/vp/8bd6d3541d7761a1a79e0d6e90b7203a/5BF51DF9/t51.2885-15/e35/30084273_601908126852511_5058151987720224768_n.jpg;1263759;10316;dog,person;
BhZ_FJ1jDRi;https://instagram.fbru2-1.fna.fbcdn.net/vp/f1c88ae802431f08aeb5d87ba64bb542/5BF92012/t51.2885-15/e35/29718346_1881186165506807_7827365674035970048_n.jpg;580908;3730;wall,indoor,building;
BhzbIOUBval;https://instagram.fbru2-1.fna.fbcdn.net/vp/1477d7e462039f4c341b6fe51a19efe3/5C196D24/t51.2885-15/e35/30087067_373784403025433_4836134395066712064_n.jpg;637556;4404;plate,food,black,tableware;
BhsA8JDB59b;https://instagram.fbru2-1.fna.fbcdn.net/vp/3db5b74a709ce37010366480ed41f7c7/5C06F371/t51.2885-15/e35/30591615_881741418699920_600203219846561792_n.jpg;1309301;9040;dog,animal,mammal,tan;
BhpcHczBFkG;https://instagram.fbru2-1.fna.fbcdn.net/vp/aff9759026fe750f97a4961fa85edfdc/5BFED14A/t51.2885-15/e35/30084252_181096276041718_5268656572644458496_n.jpg;1094858;7667;outdoor,dog,sky,snow,mammal,clouds;
BhpIwbCBTjk;https://instagram.fbru2-1.fna.fbcdn.net/vp/1dec2dad604148dd77d318e497bfa4b8/5C0C4D78/t51.2885-15/e35/30087267_354748698351347_3796564146917474304_n.jpg;759567;5605;tree,outdoor,person,sky,standing,posing,plant;
Bhpi-VjBbYY;https://instagram.fbru2-1.fna.fbcdn.net/vp/b28ab612a6a7f462ae33f7fbc3bc2f10/5C378CC5/t51.2885-15/e35/30087512_587995028236388_4322332280694505472_n.jpg;1317245;6045;tree,mammal,domestic cat;
BhsHuCvh12x;https://instagram.fbru2-1.fna.fbcdn.net/vp/6448929a04df020e9f5e9c1816b81e8a/5C0A5C9C/t51.2885-15/e35/30086057_2041041862774640_8479330405214846976_n.jpg;779653;9238;outdoor,tree,sky,transport;
Bhppyd5j7BD;https://instagram.fbru2-1.fna.fbcdn.net/vp/d1afad3743173eefdef1662857112418/5BF75FDC/t51.2885-15/e35/30590576_118389625684611_4178553869594263552_n.jpg;878550;7746;ground,outdoor,dog,mammal;
Bhj3s8JD278;https://instagram.fbru2-1.fna.fbcdn.net/vp/4ca9314cc7cc1bde1bec5c285247d03b/5C39A9EE/t51.2885-15/e35/30087720_114361546087186_3830904802745778176_n.jpg;863671;9432;sky,outdoor,tree,day;
BhsOHhvDTZX;https://instagram.fbru2-1.fna.fbcdn.net/vp/f8d1451d4b07d1226236056325ff2465/5C039F21/t51.2885-15/e35/30079662_224475171441032_2091459252777385984_n.jpg;699381;8045;dog,tree,outdoor;
Bhzo_icDMC9;https://instagram.fbru2-1.fna.fbcdn.net/vp/933ef599556414154b0288cb5827125d/5C18D8E2/t51.2885-15/e35/30592629_624568231222132_4213392320722108416_n.jpg;1251701;8248;tree,outdoor,ground,sky,plant,dirt,day;
Bh15kU9Do_a;https://instagram.fbru2-1.fna.fbcdn.net/vp/baf74b01d11b8d1eaf786fc3e999f2e4/5C16DBF7/t51.2885-15/e35/30602453_116463315879533_2168214475885248512_n.jpg;835211;7834;outdoor,snow,sky,nature,skiing,mountain,ice,slope,line;
Bh4fIBiD8gD;https://instagram.fbru2-1.fna.fbcdn.net/vp/d80ea76cfce6eec5ee310fd110271b95/5C354B34/t51.2885-15/e35/30589910_226326304585592_8293427998552489984_n.jpg;561128;6051;person,yellow,dressed;
BiAUMqeHfB1;https://instagram.fbru2-1.fna.fbcdn.net/vp/b8f4bfc4e9bae606615fba4454565ff9/5C0BA322/t51.2885-15/e35/30602389_175426129825256_7622318841493716992_n.jpg;702045;7568;outdoor,ground,sky,man,beach,nature,shore,sandy;
Bh7ru5AjO04;https://instagram.fbru2-1.fna.fbcdn.net/vp/e3c46f4dfef7ff45ba472f77436c513b/5C3AE9CD/t51.2885-15/e35/30841266_2035549390047428_8388001997294403584_n.jpg;649237;5617;person;
Bh7eHmxjBk8;https://instagram.fbru2-1.fna.fbcdn.net/vp/808cf6568d1c98057730a998fc0f5e87/5BF71C4F/t51.2885-15/e35/30605506_139350450247724_5682564903127220224_n.jpg;617325;3431;tree,outdoor,rain;
Bh7Mn0MjxmZ;https://instagram.fbru2-1.fna.fbcdn.net/vp/9e6c5bfa4dadc107b3769ed6d21e37a4/5C374230/t51.2885-15/e35/30592852_167233124098662_3190962123115069440_n.jpg;510527;4704;person;
Bh-KBzlBd-n;https://instagram.fbru2-1.fna.fbcdn.net/vp/d3ee5cb8de09908dc9497908cdfb0237/5C0CFE1E/t51.2885-15/e35/30855760_453305045103544_4738643439220948992_n.jpg;827081;5474;tree,outdoor,nature,snow,day;
Bh7kySfDYq8;https://instagram.fbru2-1.fna.fbcdn.net/vp/70a40d2292f9a8230ede5041203974c9/5C3AD758/t51.2885-15/e35/30590137_863750930476179_8739405995135991808_n.jpg;758046;4134;outdoor,cement,concrete;
Bh-P3IoDxyB;https://instagram.fbru2-1.fna.fbcdn.net/vp/406cff7d71c0f31133894cb2f3334086/5C15650C/t51.2885-15/e35/30829708_127558864683780_2430851872064536576_n.jpg;1082260;8662;tree,reef;
Bh-CQOhjpqG;https://instagram.fbru2-1.fna.fbcdn.net/vp/ec1e4d09ad235f16135719b10070bd99/5C1779C1/t51.2885-15/e35/30593213_243971769497242_2855735587745300480_n.jpg;605900;3632;;
BiNTAcAhlp3;https://instagram.fbru2-1.fna.fbcdn.net/vp/2ffb243403d46f79a4d0c8ae8ecc21e5/5C146B8D/t51.2885-15/e35/30918023_250203155526299_7719662239443058688_n.jpg;653965;3258;;
